audio_name,image_name,experiment_number,label_1,label_2,label_3
Exp_April_16_18_14.wav,Exp_April_16_18_14.jpg,April_16_18,Non-defective,,
Exp_April_16_18_7.wav,Exp_April_16_18_7.jpg,April_16_18,Non-defective,,
Exp_April_16_18_16.wav,Exp_April_16_18_16.jpg,April_16_18,Non-defective,,
Exp_April_16_18_17.wav,Exp_April_16_18_17.jpg,April_16_18,Non-defective,,
Exp_April_16_18_18.wav,Exp_April_16_18_18.jpg,April_16_18,Non-defective,,
Exp_April_16_18_19.wav,Exp_April_16_18_19.jpg,April_16_18,Non-defective,,
Exp_April_16_18_2.wav,Exp_April_16_18_2.jpg,April_16_18,Non-defective,,
Exp_April_16_18_15.wav,Exp_April_16_18_15.jpg,April_16_18,Non-defective,,
Exp_April_16_18_21.wav,Exp_April_16_18_21.jpg,April_16_18,Non-defective,,
Exp_April_16_18_22.wav,Exp_April_16_18_22.jpg,April_16_18,Non-defective,,
Exp_April_16_18_23.wav,Exp_April_16_18_23.jpg,April_16_18,Non-defective,,
Exp_April_16_18_24.wav,Exp_April_16_18_24.jpg,April_16_18,Non-defective,,
Exp_April_16_18_25.wav,Exp_April_16_18_25.jpg,April_16_18,Non-defective,,
Exp_April_16_18_26.wav,Exp_April_16_18_26.jpg,April_16_18,Non-defective,,
Exp_April_16_18_27.wav,Exp_April_16_18_27.jpg,April_16_18,Non-defective,,
Exp_April_16_18_3.wav,Exp_April_16_18_3.jpg,April_16_18,Non-defective,,
Exp_April_16_18_4.wav,Exp_April_16_18_4.jpg,April_16_18,Non-defective,,
Exp_April_16_18_5.wav,Exp_April_16_18_5.jpg,April_16_18,Non-defective,,
Exp_April_16_18_20.wav,Exp_April_16_18_20.jpg,April_16_18,Non-defective,,
Exp_April_16_19_47.wav,Exp_April_16_19_47.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_48.wav,Exp_April_16_19_48.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_49.wav,Exp_April_16_19_49.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_5.wav,Exp_April_16_19_5.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_50.wav,Exp_April_16_19_50.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_9.wav,Exp_April_16_19_9.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_52.wav,Exp_April_16_19_52.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_6.wav,Exp_April_16_19_6.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_7.wav,Exp_April_16_19_7.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_8.wav,Exp_April_16_19_8.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_46.wav,Exp_April_16_19_46.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_51.wav,Exp_April_16_19_51.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_45.wav,Exp_April_16_19_45.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_43.wav,Exp_April_16_19_43.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_18.wav,Exp_April_16_19_18.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_24.wav,Exp_April_16_19_24.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_23.wav,Exp_April_16_19_23.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_21.wav,Exp_April_16_19_21.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_44.wav,Exp_April_16_19_44.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_20.wav,Exp_April_16_19_20.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_2.wav,Exp_April_16_19_2.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_19.wav,Exp_April_16_19_19.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_17.wav,Exp_April_16_19_17.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_16.wav,Exp_April_16_19_16.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_15.wav,Exp_April_16_19_15.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_14.wav,Exp_April_16_19_14.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_13.wav,Exp_April_16_19_13.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_12.wav,Exp_April_16_19_12.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_11.wav,Exp_April_16_19_11.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_10.wav,Exp_April_16_19_10.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_25.wav,Exp_April_16_19_25.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_26.wav,Exp_April_16_19_26.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_22.wav,Exp_April_16_19_22.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_28.wav,Exp_April_16_19_28.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_42.wav,Exp_April_16_19_42.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_41.wav,Exp_April_16_19_41.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_40.wav,Exp_April_16_19_40.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_4.wav,Exp_April_16_19_4.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_27.wav,Exp_April_16_19_27.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_38.wav,Exp_April_16_19_38.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_37.wav,Exp_April_16_19_37.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_36.wav,Exp_April_16_19_36.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_39.wav,Exp_April_16_19_39.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_1.wav,Exp_April_16_19_1.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_34.wav,Exp_April_16_19_34.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_33.wav,Exp_April_16_19_33.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_32.wav,Exp_April_16_19_32.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_31.wav,Exp_April_16_19_31.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_30.wav,Exp_April_16_19_30.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_3.wav,Exp_April_16_19_3.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_29.wav,Exp_April_16_19_29.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_19_35.wav,Exp_April_16_19_35.jpg,April_16_19,Laser-off,Shielding Gas-on,
Exp_April_16_2_45.wav,Exp_April_16_2_45.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_46.wav,Exp_April_16_2_46.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_47.wav,Exp_April_16_2_47.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_48.wav,Exp_April_16_2_48.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_32.wav,Exp_April_16_2_32.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_6.wav,Exp_April_16_2_6.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_34.wav,Exp_April_16_2_34.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_44.wav,Exp_April_16_2_44.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_5.wav,Exp_April_16_2_5.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_33.wav,Exp_April_16_2_33.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_8.wav,Exp_April_16_2_8.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_42.wav,Exp_April_16_2_42.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_41.wav,Exp_April_16_2_41.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_40.wav,Exp_April_16_2_40.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_4.wav,Exp_April_16_2_4.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_39.wav,Exp_April_16_2_39.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_38.wav,Exp_April_16_2_38.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_37.wav,Exp_April_16_2_37.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_36.wav,Exp_April_16_2_36.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_31.wav,Exp_April_16_2_31.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_43.wav,Exp_April_16_2_43.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_30.wav,Exp_April_16_2_30.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_14.wav,Exp_April_16_2_14.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_29.wav,Exp_April_16_2_29.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_9.wav,Exp_April_16_2_9.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_10.wav,Exp_April_16_2_10.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_11.wav,Exp_April_16_2_11.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_12.wav,Exp_April_16_2_12.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_13.wav,Exp_April_16_2_13.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_35.wav,Exp_April_16_2_35.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_15.wav,Exp_April_16_2_15.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_16.wav,Exp_April_16_2_16.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_17.wav,Exp_April_16_2_17.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_18.wav,Exp_April_16_2_18.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_3.wav,Exp_April_16_2_3.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_19.wav,Exp_April_16_2_19.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_20.wav,Exp_April_16_2_20.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_21.wav,Exp_April_16_2_21.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_22.wav,Exp_April_16_2_22.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_23.wav,Exp_April_16_2_23.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_24.wav,Exp_April_16_2_24.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_25.wav,Exp_April_16_2_25.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_7.wav,Exp_April_16_2_7.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_26.wav,Exp_April_16_2_26.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_27.wav,Exp_April_16_2_27.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_28.wav,Exp_April_16_2_28.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_2.wav,Exp_April_16_2_2.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_2_1.wav,Exp_April_16_2_1.jpg,April_16_2,Laser-off,Shielding Gas-on,
Exp_April_16_20_27.wav,Exp_April_16_20_27.jpg,April_16_20,Non-defective,,
Exp_April_16_20_8.wav,Exp_April_16_20_8.jpg,April_16_20,Non-defective,,
Exp_April_16_20_1.wav,Exp_April_16_20_1.jpg,April_16_20,Non-defective,,
Exp_April_16_20_10.wav,Exp_April_16_20_10.jpg,April_16_20,Non-defective,,
Exp_April_16_20_11.wav,Exp_April_16_20_11.jpg,April_16_20,Non-defective,,
Exp_April_16_20_12.wav,Exp_April_16_20_12.jpg,April_16_20,Non-defective,,
Exp_April_16_20_13.wav,Exp_April_16_20_13.jpg,April_16_20,Non-defective,,
Exp_April_16_20_14.wav,Exp_April_16_20_14.jpg,April_16_20,Non-defective,,
Exp_April_16_20_15.wav,Exp_April_16_20_15.jpg,April_16_20,Non-defective,,
Exp_April_16_20_16.wav,Exp_April_16_20_16.jpg,April_16_20,Non-defective,,
Exp_April_16_20_17.wav,Exp_April_16_20_17.jpg,April_16_20,Non-defective,,
Exp_April_16_20_18.wav,Exp_April_16_20_18.jpg,April_16_20,Non-defective,,
Exp_April_16_20_19.wav,Exp_April_16_20_19.jpg,April_16_20,Non-defective,,
Exp_April_16_20_2.wav,Exp_April_16_20_2.jpg,April_16_20,Non-defective,,
Exp_April_16_20_9.wav,Exp_April_16_20_9.jpg,April_16_20,Non-defective,,
Exp_April_16_20_20.wav,Exp_April_16_20_20.jpg,April_16_20,Non-defective,,
Exp_April_16_20_22.wav,Exp_April_16_20_22.jpg,April_16_20,Non-defective,,
Exp_April_16_20_23.wav,Exp_April_16_20_23.jpg,April_16_20,Non-defective,,
Exp_April_16_20_24.wav,Exp_April_16_20_24.jpg,April_16_20,Non-defective,,
Exp_April_16_20_25.wav,Exp_April_16_20_25.jpg,April_16_20,Non-defective,,
Exp_April_16_20_26.wav,Exp_April_16_20_26.jpg,April_16_20,Non-defective,,
Exp_April_16_20_28.wav,Exp_April_16_20_28.jpg,April_16_20,Non-defective,,
Exp_April_16_20_3.wav,Exp_April_16_20_3.jpg,April_16_20,Non-defective,,
Exp_April_16_20_4.wav,Exp_April_16_20_4.jpg,April_16_20,Non-defective,,
Exp_April_16_20_5.wav,Exp_April_16_20_5.jpg,April_16_20,Non-defective,,
Exp_April_16_20_6.wav,Exp_April_16_20_6.jpg,April_16_20,Non-defective,,
Exp_April_16_20_7.wav,Exp_April_16_20_7.jpg,April_16_20,Non-defective,,
Exp_April_16_20_21.wav,Exp_April_16_20_21.jpg,April_16_20,Non-defective,,
Exp_April_16_21_9.wav,Exp_April_16_21_9.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_8.wav,Exp_April_16_21_8.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_37.wav,Exp_April_16_21_37.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_6.wav,Exp_April_16_21_6.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_28.wav,Exp_April_16_21_28.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_29.wav,Exp_April_16_21_29.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_3.wav,Exp_April_16_21_3.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_30.wav,Exp_April_16_21_30.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_31.wav,Exp_April_16_21_31.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_32.wav,Exp_April_16_21_32.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_33.wav,Exp_April_16_21_33.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_34.wav,Exp_April_16_21_34.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_35.wav,Exp_April_16_21_35.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_36.wav,Exp_April_16_21_36.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_38.wav,Exp_April_16_21_38.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_39.wav,Exp_April_16_21_39.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_4.wav,Exp_April_16_21_4.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_40.wav,Exp_April_16_21_40.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_41.wav,Exp_April_16_21_41.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_27.wav,Exp_April_16_21_27.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_26.wav,Exp_April_16_21_26.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_25.wav,Exp_April_16_21_25.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_24.wav,Exp_April_16_21_24.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_1.wav,Exp_April_16_21_1.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_10.wav,Exp_April_16_21_10.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_11.wav,Exp_April_16_21_11.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_12.wav,Exp_April_16_21_12.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_13.wav,Exp_April_16_21_13.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_14.wav,Exp_April_16_21_14.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_15.wav,Exp_April_16_21_15.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_42.wav,Exp_April_16_21_42.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_16.wav,Exp_April_16_21_16.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_18.wav,Exp_April_16_21_18.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_19.wav,Exp_April_16_21_19.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_2.wav,Exp_April_16_21_2.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_20.wav,Exp_April_16_21_20.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_21.wav,Exp_April_16_21_21.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_22.wav,Exp_April_16_21_22.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_23.wav,Exp_April_16_21_23.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_17.wav,Exp_April_16_21_17.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_7.wav,Exp_April_16_21_7.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_43.wav,Exp_April_16_21_43.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_45.wav,Exp_April_16_21_45.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_46.wav,Exp_April_16_21_46.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_47.wav,Exp_April_16_21_47.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_48.wav,Exp_April_16_21_48.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_49.wav,Exp_April_16_21_49.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_5.wav,Exp_April_16_21_5.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_50.wav,Exp_April_16_21_50.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_51.wav,Exp_April_16_21_51.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_52.wav,Exp_April_16_21_52.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_21_44.wav,Exp_April_16_21_44.jpg,April_16_21,Laser-off,Shielding Gas-on,
Exp_April_16_22_19.wav,Exp_April_16_22_19.jpg,April_16_22,Non-defective,,
Exp_April_16_22_18.wav,Exp_April_16_22_18.jpg,April_16_22,Non-defective,,
Exp_April_16_22_17.wav,Exp_April_16_22_17.jpg,April_16_22,Non-defective,,
Exp_April_16_22_16.wav,Exp_April_16_22_16.jpg,April_16_22,Non-defective,,
Exp_April_16_22_15.wav,Exp_April_16_22_15.jpg,April_16_22,Non-defective,,
Exp_April_16_22_11.wav,Exp_April_16_22_11.jpg,April_16_22,Non-defective,,
Exp_April_16_22_13.wav,Exp_April_16_22_13.jpg,April_16_22,Non-defective,,
Exp_April_16_22_12.wav,Exp_April_16_22_12.jpg,April_16_22,Non-defective,,
Exp_April_16_22_2.wav,Exp_April_16_22_2.jpg,April_16_22,Non-defective,,
Exp_April_16_22_10.wav,Exp_April_16_22_10.jpg,April_16_22,Non-defective,,
Exp_April_16_22_1.wav,Exp_April_16_22_1.jpg,April_16_22,Non-defective,,
Exp_April_16_22_14.wav,Exp_April_16_22_14.jpg,April_16_22,Non-defective,,
Exp_April_16_22_20.wav,Exp_April_16_22_20.jpg,April_16_22,Non-defective,,
Exp_April_16_22_25.wav,Exp_April_16_22_25.jpg,April_16_22,Non-defective,,
Exp_April_16_22_22.wav,Exp_April_16_22_22.jpg,April_16_22,Non-defective,,
Exp_April_16_22_23.wav,Exp_April_16_22_23.jpg,April_16_22,Non-defective,,
Exp_April_16_22_24.wav,Exp_April_16_22_24.jpg,April_16_22,Non-defective,,
Exp_April_16_22_26.wav,Exp_April_16_22_26.jpg,April_16_22,Non-defective,,
Exp_April_16_22_27.wav,Exp_April_16_22_27.jpg,April_16_22,Non-defective,,
Exp_April_16_22_3.wav,Exp_April_16_22_3.jpg,April_16_22,Non-defective,,
Exp_April_16_22_4.wav,Exp_April_16_22_4.jpg,April_16_22,Non-defective,,
Exp_April_16_22_5.wav,Exp_April_16_22_5.jpg,April_16_22,Non-defective,,
Exp_April_16_22_6.wav,Exp_April_16_22_6.jpg,April_16_22,Non-defective,,
Exp_April_16_22_7.wav,Exp_April_16_22_7.jpg,April_16_22,Non-defective,,
Exp_April_16_22_8.wav,Exp_April_16_22_8.jpg,April_16_22,Non-defective,,
Exp_April_16_22_9.wav,Exp_April_16_22_9.jpg,April_16_22,Non-defective,,
Exp_April_16_22_21.wav,Exp_April_16_22_21.jpg,April_16_22,Non-defective,,
Exp_April_16_23_36.wav,Exp_April_16_23_36.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_34.wav,Exp_April_16_23_34.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_21.wav,Exp_April_16_23_21.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_12.wav,Exp_April_16_23_12.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_13.wav,Exp_April_16_23_13.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_14.wav,Exp_April_16_23_14.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_15.wav,Exp_April_16_23_15.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_16.wav,Exp_April_16_23_16.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_17.wav,Exp_April_16_23_17.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_18.wav,Exp_April_16_23_18.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_19.wav,Exp_April_16_23_19.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_2.wav,Exp_April_16_23_2.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_11.wav,Exp_April_16_23_11.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_20.wav,Exp_April_16_23_20.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_22.wav,Exp_April_16_23_22.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_23.wav,Exp_April_16_23_23.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_24.wav,Exp_April_16_23_24.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_25.wav,Exp_April_16_23_25.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_26.wav,Exp_April_16_23_26.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_27.wav,Exp_April_16_23_27.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_28.wav,Exp_April_16_23_28.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_29.wav,Exp_April_16_23_29.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_3.wav,Exp_April_16_23_3.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_32.wav,Exp_April_16_23_32.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_10.wav,Exp_April_16_23_10.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_1.wav,Exp_April_16_23_1.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_33.wav,Exp_April_16_23_33.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_9.wav,Exp_April_16_23_9.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_8.wav,Exp_April_16_23_8.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_7.wav,Exp_April_16_23_7.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_6.wav,Exp_April_16_23_6.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_5.wav,Exp_April_16_23_5.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_48.wav,Exp_April_16_23_48.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_47.wav,Exp_April_16_23_47.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_46.wav,Exp_April_16_23_46.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_30.wav,Exp_April_16_23_30.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_45.wav,Exp_April_16_23_45.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_43.wav,Exp_April_16_23_43.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_42.wav,Exp_April_16_23_42.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_41.wav,Exp_April_16_23_41.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_40.wav,Exp_April_16_23_40.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_4.wav,Exp_April_16_23_4.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_39.wav,Exp_April_16_23_39.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_38.wav,Exp_April_16_23_38.jpg,April_16_23,Laser-off,Shielding Gas-on,
Exp_April_16_23_37.wav,Exp_April_16_23_37.jpg,April_16_23,Laser-off,Shielding Gas-on,
